date,park_name,country,latitude,longitude,species_targeted,incident_type,moon_phase
2024-11-23,Kruger National Park,South Africa,-24.06227,31.76002,African Elephant,Snare Discovered,Full Moon
2024-11-22,Jim Corbett National Park,India,29.45549,78.7568,Bengal Tiger,Snare Discovered,Full Moon
2024-11-20,Kaziranga National Park,India,26.56873,93.18397,Bengal Tiger,Carcass Found,Full Moon
2024-11-19,Bandipur Tiger Reserve,India,11.61857,76.59544,Bengal Tiger,Snare Discovered,First Quarter
2024-11-19,Jim Corbett National Park,India,29.58216,78.75064,Asian Elephant,Footprints/Tracks,First Quarter
2024-11-16,Bandipur Tiger Reserve,India,11.65575,76.61564,Indian Leopard,Carcass Found,First Quarter
2024-11-16,Kruger National Park,South Africa,-24.05065,31.58896,Pangolin,Snare Discovered,First Quarter
2024-11-15,Kruger National Park,South Africa,-24.04277,31.55398,White Rhino,Carcass Found,First Quarter
2024-11-13,Bandipur Tiger Reserve,India,11.74909,76.65488,Bengal Tiger,Gunshots Reported,First Quarter
2024-11-13,Serengeti National Park,Tanzania,-2.27043,34.68425,African Elephant,Carcass Found,First Quarter
2024-11-12,Bandipur Tiger Reserve,India,11.70909,76.62908,Bengal Tiger,Snare Discovered,First Quarter
2024-11-12,Kruger National Park,South Africa,-23.81481,31.37751,White Rhino,Snare Discovered,First Quarter
2024-11-12,Bandipur Tiger Reserve,India,11.63525,76.61878,Bengal Tiger,Footprints/Tracks,First Quarter
2024-11-12,Serengeti National Park,Tanzania,-2.46367,34.87152,African Elephant,Snare Discovered,First Quarter
2024-11-11,Serengeti National Park,Tanzania,-2.09683,34.75426,African Lion,Carcass Found,First Quarter
2024-11-09,Kaziranga National Park,India,26.56791,93.15507,Asian Elephant,Snare Discovered,New Moon
2024-11-09,Serengeti National Park,Tanzania,-2.45056,34.71767,African Elephant,Snare Discovered,New Moon
2024-11-08,Serengeti National Park,Tanzania,-2.37567,34.7085,Black Rhino,Snare Discovered,New Moon
2024-11-07,Kruger National Park,South Africa,-23.84517,31.53808,Pangolin,Illegal Camp Suspicion,New Moon
2024-11-05,Kruger National Park,South Africa,-23.94745,31.4036,White Rhino,Gunshots Reported,New Moon
2024-11-04,Serengeti National Park,Tanzania,-2.17636,34.86973,African Elephant,Gunshots Reported,New Moon
2024-11-04,Jim Corbett National Park,India,29.5698,78.77079,Bengal Tiger,Snare Discovered,New Moon
2024-11-03,Serengeti National Park,Tanzania,-2.24489,34.85988,African Elephant,Gunshots Reported,Last Quarter
2024-11-01,Serengeti National Park,Tanzania,-2.29552,34.67178,African Elephant,Illegal Camp Suspicion,Last Quarter
2024-10-31,Kruger National Park,South Africa,-23.97511,31.50738,Pangolin,Illegal Camp Suspicion,Last Quarter
2024-10-30,Serengeti National Park,Tanzania,-2.18732,34.98863,Black Rhino,Snare Discovered,Last Quarter
2024-10-30,Serengeti National Park,Tanzania,-2.23069,34.82177,African Lion,Footprints/Tracks,Last Quarter
2024-10-29,Serengeti National Park,Tanzania,-2.23664,34.6069,Black Rhino,Snare Discovered,Last Quarter
2024-10-28,Jim Corbett National Park,India,29.50091,78.76857,Bengal Tiger,Footprints/Tracks,Last Quarter
2024-10-28,Serengeti National Park,Tanzania,-2.34385,35.17981,Black Rhino,Snare Discovered,Last Quarter
2024-10-26,Kaziranga National Park,India,26.59053,93.2159,Bengal Tiger,Footprints/Tracks,Last Quarter
2024-10-26,Jim Corbett National Park,India,29.57967,78.79207,Asian Elephant,Gunshots Reported,Last Quarter
2024-10-23,Serengeti National Park,Tanzania,-2.42675,34.71325,African Lion,Gunshots Reported,Full Moon
2024-10-21,Bandipur Tiger Reserve,India,11.67403,76.61843,Bengal Tiger,Snare Discovered,First Quarter
2024-10-20,Jim Corbett National Park,India,29.5457,78.73509,Asian Elephant,Gunshots Reported,First Quarter
2024-10-19,Jim Corbett National Park,India,29.39699,78.70232,Asian Elephant,Illegal Camp Suspicion,First Quarter
2024-10-18,Serengeti National Park,Tanzania,-2.32227,34.65541,Black Rhino,Snare Discovered,First Quarter
2024-10-16,Kaziranga National Park,India,26.5117,93.13014,Bengal Tiger,Footprints/Tracks,First Quarter
2024-10-15,Jim Corbett National Park,India,29.50019,78.86043,Bengal Tiger,Snare Discovered,First Quarter
2024-10-14,Serengeti National Park,Tanzania,-2.6745,34.72155,African Elephant,Snare Discovered,First Quarter
2024-10-14,Jim Corbett National Park,India,29.43236,78.83374,Asian Elephant,Snare Discovered,First Quarter
2024-10-14,Kaziranga National Park,India,26.49387,93.21322,Bengal Tiger,Gunshots Reported,First Quarter
2024-10-14,Serengeti National Park,Tanzania,-2.65848,34.77074,African Lion,Snare Discovered,First Quarter
2024-10-14,Jim Corbett National Park,India,29.47945,78.85552,Asian Elephant,Snare Discovered,First Quarter
2024-10-13,Bandipur Tiger Reserve,India,11.67776,76.60706,Bengal Tiger,Illegal Camp Suspicion,First Quarter
2024-10-11,Bandipur Tiger Reserve,India,11.71318,76.64662,Indian Leopard,Footprints/Tracks,New Moon
2024-10-11,Serengeti National Park,Tanzania,-2.36599,34.76666,Black Rhino,Carcass Found,New Moon
2024-10-10,Serengeti National Park,Tanzania,-2.49207,34.73558,Black Rhino,Snare Discovered,New Moon
2024-10-09,Serengeti National Park,Tanzania,-2.22236,34.94756,African Elephant,Footprints/Tracks,New Moon
2024-10-07,Jim Corbett National Park,India,29.56349,78.85788,Asian Elephant,Snare Discovered,New Moon
2024-10-07,Kruger National Park,South Africa,-24.02562,31.721,African Elephant,Snare Discovered,New Moon
2024-10-06,Bandipur Tiger Reserve,India,11.62451,76.58783,Bengal Tiger,Snare Discovered,New Moon
2024-10-06,Kruger National Park,South Africa,-24.08938,31.44926,African Elephant,Footprints/Tracks,New Moon
2024-10-06,Kaziranga National Park,India,26.58574,93.21966,Bengal Tiger,Illegal Camp Suspicion,New Moon
2024-10-03,Kruger National Park,South Africa,-24.09362,31.62261,White Rhino,Footprints/Tracks,Last Quarter
2024-10-03,Kaziranga National Park,India,26.59104,93.1527,Indian Rhino,Carcass Found,Last Quarter
2024-10-03,Jim Corbett National Park,India,29.59183,78.68199,Bengal Tiger,Gunshots Reported,Last Quarter
2024-09-26,Jim Corbett National Park,India,29.5683,78.71687,Asian Elephant,Footprints/Tracks,Last Quarter
2024-09-25,Bandipur Tiger Reserve,India,11.66292,76.6334,Asian Elephant,Gunshots Reported,Full Moon
2024-09-23,Kruger National Park,South Africa,-24.12272,31.67724,White Rhino,Carcass Found,Full Moon
2024-09-21,Bandipur Tiger Reserve,India,11.64667,76.64871,Bengal Tiger,Snare Discovered,First Quarter
2024-09-21,Jim Corbett National Park,India,29.50917,78.78001,Asian Elephant,Footprints/Tracks,First Quarter
2024-09-19,Bandipur Tiger Reserve,India,11.74159,76.61991,Bengal Tiger,Snare Discovered,First Quarter
2024-09-19,Kaziranga National Park,India,26.63611,93.17646,Bengal Tiger,Snare Discovered,First Quarter
2024-09-18,Jim Corbett National Park,India,29.58261,78.77459,Bengal Tiger,Snare Discovered,First Quarter
2024-09-17,Serengeti National Park,Tanzania,-2.40378,34.93918,African Elephant,Snare Discovered,First Quarter
2024-09-16,Serengeti National Park,Tanzania,-2.61841,34.70495,Black Rhino,Carcass Found,First Quarter
2024-09-15,Bandipur Tiger Reserve,India,11.65118,76.71771,Indian Leopard,Gunshots Reported,First Quarter
2024-09-15,Bandipur Tiger Reserve,India,11.71158,76.66383,Indian Leopard,Carcass Found,First Quarter
2024-09-14,Jim Corbett National Park,India,29.49977,78.73921,Asian Elephant,Snare Discovered,First Quarter
2024-09-13,Bandipur Tiger Reserve,India,11.64398,76.66592,Indian Leopard,Snare Discovered,First Quarter
2024-09-10,Bandipur Tiger Reserve,India,11.67359,76.66957,Asian Elephant,Gunshots Reported,New Moon
2024-09-10,Serengeti National Park,Tanzania,-2.26695,34.94926,African Lion,Snare Discovered,New Moon
2024-09-09,Bandipur Tiger Reserve,India,11.67054,76.61495,Asian Elephant,Carcass Found,New Moon
2024-09-07,Bandipur Tiger Reserve,India,11.7072,76.63407,Bengal Tiger,Carcass Found,New Moon
2024-09-06,Kruger National Park,South Africa,-23.86186,31.36054,White Rhino,Gunshots Reported,New Moon
2024-09-06,Kruger National Park,South Africa,-23.68004,31.80084,White Rhino,Snare Discovered,New Moon
2024-09-06,Kruger National Park,South Africa,-24.06189,31.46334,Pangolin,Illegal Camp Suspicion,New Moon
2024-09-04,Serengeti National Park,Tanzania,-2.35206,35.12561,Black Rhino,Carcass Found,Last Quarter
2024-09-02,Jim Corbett National Park,India,29.44663,78.77338,Bengal Tiger,Snare Discovered,Last Quarter
2024-09-01,Serengeti National Park,Tanzania,-2.45734,34.92071,African Elephant,Snare Discovered,Last Quarter
2024-09-01,Kaziranga National Park,India,26.56838,93.16233,Indian Rhino,Footprints/Tracks,Last Quarter
2024-08-30,Jim Corbett National Park,India,29.47932,78.78196,Bengal Tiger,Carcass Found,Last Quarter
2024-08-29,Kruger National Park,South Africa,-24.01584,31.72413,African Elephant,Snare Discovered,Last Quarter
2024-08-26,Kruger National Park,South Africa,-24.01648,31.44726,Pangolin,Gunshots Reported,Full Moon
2024-08-25,Serengeti National Park,Tanzania,-2.19385,34.93872,African Elephant,Snare Discovered,Full Moon
2024-08-25,Serengeti National Park,Tanzania,-2.21047,34.76522,Black Rhino,Carcass Found,Full Moon
2024-08-24,Serengeti National Park,Tanzania,-2.34844,34.87703,Black Rhino,Snare Discovered,Full Moon
2024-08-23,Kaziranga National Park,India,26.49629,93.24565,Indian Rhino,Carcass Found,First Quarter
2024-08-22,Jim Corbett National Park,India,29.5498,78.76425,Asian Elephant,Illegal Camp Suspicion,First Quarter
2024-08-20,Kruger National Park,South Africa,-24.13768,31.62478,Pangolin,Snare Discovered,First Quarter
2024-08-18,Bandipur Tiger Reserve,India,11.64548,76.7275,Bengal Tiger,Footprints/Tracks,First Quarter
2024-08-18,Jim Corbett National Park,India,29.51403,78.8385,Asian Elephant,Snare Discovered,First Quarter
2024-08-17,Serengeti National Park,Tanzania,-2.45837,34.94683,Black Rhino,Carcass Found,First Quarter
2024-08-17,Bandipur Tiger Reserve,India,11.62398,76.6319,Bengal Tiger,Gunshots Reported,First Quarter
2024-08-17,Serengeti National Park,Tanzania,-2.29582,34.84054,African Lion,Footprints/Tracks,First Quarter
2024-08-17,Kaziranga National Park,India,26.58978,93.1251,Bengal Tiger,Footprints/Tracks,First Quarter
2024-08-17,Kaziranga National Park,India,26.53359,93.20223,Asian Elephant,Footprints/Tracks,First Quarter
2024-08-17,Bandipur Tiger Reserve,India,11.72644,76.66434,Bengal Tiger,Footprints/Tracks,First Quarter
2024-08-16,Kaziranga National Park,India,26.63505,93.18699,Bengal Tiger,Snare Discovered,First Quarter
2024-08-13,Kaziranga National Park,India,26.59557,93.1302,Bengal Tiger,Snare Discovered,New Moon
2024-08-12,Serengeti National Park,Tanzania,-2.24059,35.01408,African Lion,Snare Discovered,New Moon
2024-08-12,Jim Corbett National Park,India,29.48584,78.75005,Bengal Tiger,Illegal Camp Suspicion,New Moon
2024-08-11,Kruger National Park,South Africa,-23.99542,31.67818,White Rhino,Snare Discovered,New Moon
2024-08-09,Jim Corbett National Park,India,29.35496,78.78985,Asian Elephant,Snare Discovered,New Moon
2024-08-09,Jim Corbett National Park,India,29.52054,78.74092,Asian Elephant,Gunshots Reported,New Moon
2024-08-08,Bandipur Tiger Reserve,India,11.60453,76.59638,Asian Elephant,Footprints/Tracks,New Moon
2024-08-07,Kaziranga National Park,India,26.63689,93.14953,Bengal Tiger,Gunshots Reported,New Moon
2024-08-06,Jim Corbett National Park,India,29.50276,78.82338,Bengal Tiger,Footprints/Tracks,Last Quarter
2024-08-06,Serengeti National Park,Tanzania,-2.22275,34.70317,African Lion,Snare Discovered,Last Quarter
2024-08-05,Kruger National Park,South Africa,-24.11189,31.38191,Pangolin,Footprints/Tracks,Last Quarter
2024-08-02,Kaziranga National Park,India,26.48956,93.18142,Indian Rhino,Snare Discovered,Last Quarter
2024-08-02,Kaziranga National Park,India,26.51328,93.11063,Indian Rhino,Illegal Camp Suspicion,Last Quarter
2024-08-01,Kaziranga National Park,India,26.56595,93.16463,Bengal Tiger,Footprints/Tracks,Last Quarter
2024-07-30,Jim Corbett National Park,India,29.56371,78.66638,Bengal Tiger,Snare Discovered,Last Quarter
2024-07-29,Serengeti National Park,Tanzania,-2.26356,34.79582,African Elephant,Footprints/Tracks,Last Quarter
2024-07-29,Serengeti National Park,Tanzania,-2.38517,34.94321,African Lion,Snare Discovered,Last Quarter
2024-07-28,Jim Corbett National Park,India,29.49463,78.74708,Asian Elephant,Gunshots Reported,Full Moon
2024-07-28,Serengeti National Park,Tanzania,-2.18781,34.88508,Black Rhino,Gunshots Reported,Full Moon
2024-07-27,Serengeti National Park,Tanzania,-2.42036,34.92731,African Elephant,Carcass Found,Full Moon
2024-07-27,Jim Corbett National Park,India,29.56319,78.69105,Asian Elephant,Gunshots Reported,Full Moon
2024-07-27,Kaziranga National Park,India,26.58351,93.22718,Asian Elephant,Footprints/Tracks,Full Moon
2024-07-27,Jim Corbett National Park,India,29.51735,78.87494,Asian Elephant,Gunshots Reported,Full Moon
2024-07-25,Bandipur Tiger Reserve,India,11.70182,76.63633,Indian Leopard,Gunshots Reported,Full Moon
2024-07-24,Kruger National Park,South Africa,-24.01185,31.53416,Pangolin,Snare Discovered,First Quarter
2024-07-24,Bandipur Tiger Reserve,India,11.73659,76.63556,Asian Elephant,Gunshots Reported,First Quarter
2024-07-22,Serengeti National Park,Tanzania,-2.38091,34.95385,African Lion,Snare Discovered,First Quarter
2024-07-22,Serengeti National Park,Tanzania,-2.15438,34.77178,African Lion,Footprints/Tracks,First Quarter
2024-07-21,Jim Corbett National Park,India,29.55528,78.78757,Asian Elephant,Snare Discovered,First Quarter
2024-07-21,Kruger National Park,South Africa,-24.15021,31.38555,White Rhino,Carcass Found,First Quarter
2024-07-19,Kruger National Park,South Africa,-23.9622,31.46927,Pangolin,Gunshots Reported,First Quarter
2024-07-16,Kaziranga National Park,India,26.62265,93.12774,Asian Elephant,Gunshots Reported,First Quarter
2024-07-11,Bandipur Tiger Reserve,India,11.61687,76.58956,Bengal Tiger,Illegal Camp Suspicion,New Moon
2024-07-10,Jim Corbett National Park,India,29.49817,78.74374,Asian Elephant,Footprints/Tracks,New Moon
2024-07-10,Jim Corbett National Park,India,29.46151,78.77999,Asian Elephant,Gunshots Reported,New Moon
2024-07-08,Kaziranga National Park,India,26.54401,93.1463,Indian Rhino,Gunshots Reported,Last Quarter
2024-07-07,Jim Corbett National Park,India,29.55205,78.78782,Asian Elephant,Snare Discovered,Last Quarter
2024-07-06,Kruger National Park,South Africa,-23.94006,31.51275,Pangolin,Carcass Found,Last Quarter
2024-07-03,Serengeti National Park,Tanzania,-2.3507,34.81484,African Elephant,Snare Discovered,Last Quarter
2024-06-30,Jim Corbett National Park,India,29.54974,78.79061,Bengal Tiger,Illegal Camp Suspicion,Last Quarter
2024-06-29,Kruger National Park,South Africa,-24.02584,31.61384,African Elephant,Snare Discovered,Full Moon
2024-06-28,Kaziranga National Park,India,26.53573,93.13442,Bengal Tiger,Carcass Found,Full Moon
2024-06-27,Serengeti National Park,Tanzania,-2.31254,34.83639,African Elephant,Snare Discovered,Full Moon
2024-06-26,Bandipur Tiger Reserve,India,11.68007,76.71875,Bengal Tiger,Illegal Camp Suspicion,Full Moon
2024-06-23,Serengeti National Park,Tanzania,-2.34947,34.81537,Black Rhino,Gunshots Reported,First Quarter
2024-06-22,Serengeti National Park,Tanzania,-2.08516,34.80834,African Lion,Illegal Camp Suspicion,First Quarter
2024-06-21,Jim Corbett National Park,India,29.55468,78.82405,Asian Elephant,Snare Discovered,First Quarter
2024-06-21,Bandipur Tiger Reserve,India,11.65026,76.66415,Bengal Tiger,Footprints/Tracks,First Quarter
2024-06-21,Kaziranga National Park,India,26.6021,93.27135,Bengal Tiger,Snare Discovered,First Quarter
2024-06-20,Kaziranga National Park,India,26.59422,93.23745,Asian Elephant,Snare Discovered,First Quarter
2024-06-20,Serengeti National Park,Tanzania,-2.49219,35.08148,African Elephant,Carcass Found,First Quarter
2024-06-19,Kaziranga National Park,India,26.61159,93.05744,Asian Elephant,Gunshots Reported,First Quarter
2024-06-17,Serengeti National Park,Tanzania,-2.10299,34.75201,Black Rhino,Gunshots Reported,First Quarter
2024-06-16,Kruger National Park,South Africa,-24.04017,31.71397,White Rhino,Footprints/Tracks,First Quarter
2024-06-15,Bandipur Tiger Reserve,India,11.64067,76.56505,Asian Elephant,Footprints/Tracks,New Moon
2024-06-15,Kruger National Park,South Africa,-24.13439,31.38014,Pangolin,Snare Discovered,New Moon
2024-06-11,Serengeti National Park,Tanzania,-2.25181,34.6983,African Lion,Footprints/Tracks,New Moon
2024-06-11,Kruger National Park,South Africa,-23.7044,31.49451,Pangolin,Footprints/Tracks,New Moon
2024-06-09,Kaziranga National Park,India,26.5478,93.22193,Indian Rhino,Carcass Found,New Moon
2024-06-08,Kruger National Park,South Africa,-24.28094,31.33206,African Elephant,Snare Discovered,Last Quarter
2024-06-07,Bandipur Tiger Reserve,India,11.67392,76.57917,Bengal Tiger,Snare Discovered,Last Quarter
2024-06-06,Kruger National Park,South Africa,-23.98205,31.56006,White Rhino,Carcass Found,Last Quarter
2024-06-06,Jim Corbett National Park,India,29.45787,78.77181,Asian Elephant,Footprints/Tracks,Last Quarter
2024-06-05,Serengeti National Park,Tanzania,-2.40875,34.70227,African Elephant,Carcass Found,Last Quarter
2024-06-04,Serengeti National Park,Tanzania,-2.03098,34.83843,African Elephant,Footprints/Tracks,Last Quarter
2024-06-03,Bandipur Tiger Reserve,India,11.68528,76.58593,Asian Elephant,Gunshots Reported,Last Quarter
2024-06-02,Jim Corbett National Park,India,29.42091,78.74345,Asian Elephant,Snare Discovered,Last Quarter
2024-06-01,Serengeti National Park,Tanzania,-2.38223,34.87184,African Lion,Snare Discovered,Last Quarter
2024-05-31,Jim Corbett National Park,India,29.60677,78.81912,Asian Elephant,Snare Discovered,Last Quarter
2024-05-31,Serengeti National Park,Tanzania,-2.22401,34.87227,African Lion,Footprints/Tracks,Last Quarter
2024-05-30,Kruger National Park,South Africa,-24.19683,31.57,Pangolin,Illegal Camp Suspicion,Full Moon
2024-05-30,Jim Corbett National Park,India,29.54726,78.87866,Bengal Tiger,Snare Discovered,Full Moon
